order_id,date_id,product_id,supplier_id,warehouse_id,region,order_qty,forecasted_qty,unit_cost,total_order_value,actual_lead_days,promised_lead_days,on_time_delivery,forecast_accuracy_pct,stockout_flag,return_flag
ORD05431,20250616,PRD016,SUP010,WH003,East,236,231,928.82,219201.52,24,17,0,97.84,0,0
ORD05432,20250828,PRD006,SUP009,WH005,West,137,118,242.61,33237.57,16,10,0,83.9,0,0
ORD05433,20241029,PRD016,SUP003,WH005,International,18,19,928.82,16718.76,20,15,0,94.74,0,0
ORD05434,20240816,PRD016,SUP002,WH002,International,333,310,928.82,309297.06,15,17,1,92.58,0,0
ORD05435,20240811,PRD023,SUP004,WH002,South,127,143,278.71,35396.17,6,18,1,88.81,0,0
ORD05436,20240429,PRD024,SUP004,WH003,North,476,445,484.39,230569.64,10,4,0,93.03,1,0
ORD05437,20250908,PRD028,SUP003,WH002,North,353,406,897.68,316881.04,7,5,0,86.95,1,0
ORD05438,20250829,PRD001,SUP002,WH006,West,197,195,769.12,151516.64,24,18,0,98.97,0,0
ORD05439,20240930,PRD024,SUP005,WH003,West,148,127,484.39,71689.72,19,12,0,83.46,0,0
ORD05440,20250923,PRD019,SUP004,WH005,South,472,412,429.55,202747.6,23,3,0,85.44,0,0
ORD05441,20231009,PRD032,SUP005,WH004,South,429,375,717.71,307897.59,5,7,1,85.6,0,0
ORD05442,20250912,PRD003,SUP008,WH005,East,134,116,813.66,109030.44,7,5,0,84.48,0,0
ORD05443,20230116,PRD006,SUP002,WH001,South,232,216,242.61,56285.52,22,9,0,92.59,0,0
ORD05444,20250724,PRD004,SUP009,WH005,International,337,319,509.2,171600.4,21,16,0,94.36,0,0
ORD05445,20230911,PRD004,SUP010,WH001,East,395,349,509.2,201134.0,3,16,1,86.82,0,0
ORD05446,20231125,PRD004,SUP001,WH002,South,315,309,509.2,160398.0,2,16,1,98.06,1,0
ORD05447,20240627,PRD010,SUP008,WH005,International,268,257,127.14,34073.52,19,3,0,95.72,0,0
ORD05448,20250221,PRD009,SUP005,WH004,International,76,79,411.6,31281.6,2,5,1,96.2,0,0
ORD05449,20250923,PRD008,SUP002,WH006,East,94,85,911.77,85706.38,19,15,0,89.41,0,0
ORD05450,20250424,PRD019,SUP008,WH005,East,380,427,429.55,163229.0,18,17,0,88.99,0,0
ORD05451,20240101,PRD017,SUP005,WH006,International,71,71,1040.45,73871.95,1,5,1,100.0,1,0
ORD05452,20241016,PRD017,SUP010,WH005,West,469,486,1040.45,487971.05,9,17,1,96.5,0,0
ORD05453,20250129,PRD001,SUP010,WH005,East,23,20,769.12,17689.76,21,3,0,85.0,0,0
ORD05454,20240930,PRD020,SUP003,WH006,North,131,133,732.91,96011.21,16,7,0,98.5,0,0
ORD05455,20251129,PRD014,SUP007,WH006,West,288,277,744.13,214309.44,8,14,1,96.03,1,0
ORD05456,20250712,PRD022,SUP004,WH003,North,132,149,267.44,35302.08,23,3,0,88.59,0,0
ORD05457,20240220,PRD020,SUP010,WH005,South,86,96,732.91,63030.26,22,5,0,89.58,0,0
ORD05458,20230912,PRD027,SUP006,WH005,East,281,293,171.86,48292.66,11,3,0,95.9,1,0
ORD05459,20241210,PRD011,SUP010,WH004,East,474,512,1017.76,482418.24,16,19,1,92.58,0,0
ORD05460,20240730,PRD003,SUP008,WH006,International,155,162,813.66,126117.3,20,11,0,95.68,1,0
ORD05461,20250618,PRD024,SUP001,WH006,East,278,238,484.39,134660.42,10,7,0,83.19,0,0
ORD05462,20230111,PRD030,SUP002,WH001,North,390,414,594.75,231952.5,23,7,0,94.2,1,0
ORD05463,20230126,PRD008,SUP008,WH001,West,65,59,911.77,59265.05,16,13,0,89.83,0,0
ORD05464,20250814,PRD022,SUP007,WH006,South,227,239,267.44,60708.88,13,19,1,94.98,0,0
ORD05465,20240225,PRD025,SUP010,WH004,West,182,155,1052.26,191511.32,7,18,1,82.58,0,0
ORD05466,20240510,PRD028,SUP009,WH002,North,49,46,897.68,43986.32,1,7,1,93.48,0,1
ORD05467,20230825,PRD010,SUP002,WH005,South,368,370,127.14,46787.52,14,14,1,99.46,0,1
ORD05468,20251005,PRD017,SUP008,WH002,International,168,160,1040.45,174795.6,9,16,1,95.0,0,0
ORD05469,20230807,PRD029,SUP006,WH004,East,369,390,482.28,177961.32,14,12,0,94.62,1,0
ORD05470,20240405,PRD008,SUP001,WH002,East,474,477,911.77,432178.98,4,15,1,99.37,0,0
ORD05471,20241024,PRD022,SUP004,WH001,International,41,47,267.44,10965.04,23,17,0,87.23,0,0
ORD05472,20240926,PRD001,SUP002,WH003,North,257,246,769.12,197663.84,9,8,0,95.53,0,0
ORD05473,20250916,PRD020,SUP007,WH002,International,138,147,732.91,101141.58,2,7,1,93.88,0,0
ORD05474,20230708,PRD021,SUP009,WH003,North,300,330,200.27,60081.0,24,18,0,90.91,0,0
ORD05475,20230912,PRD007,SUP006,WH002,South,45,42,541.8,24381.0,11,8,0,92.86,0,0
ORD05476,20230309,PRD024,SUP004,WH004,West,476,512,484.39,230569.64,20,13,0,92.97,1,0
ORD05477,20240907,PRD009,SUP005,WH003,West,357,346,411.6,146941.2,14,11,0,96.82,0,0
ORD05478,20231202,PRD028,SUP001,WH002,International,75,67,897.68,67326.0,4,7,1,88.06,0,0
ORD05479,20241101,PRD012,SUP004,WH004,East,294,250,877.03,257846.82,3,13,1,82.4,0,0
ORD05480,20250331,PRD022,SUP010,WH006,International,436,468,267.44,116603.84,10,8,0,93.16,0,0
ORD05481,20250523,PRD026,SUP003,WH001,East,166,150,477.78,79311.48,20,19,0,89.33,0,0
ORD05482,20231027,PRD009,SUP009,WH005,International,52,45,411.6,21403.2,1,11,1,84.44,0,0
ORD05483,20231223,PRD020,SUP006,WH004,International,284,284,732.91,208146.44,9,10,1,100.0,0,0
ORD05484,20230913,PRD024,SUP004,WH004,West,130,124,484.39,62970.7,13,9,0,95.16,0,0
ORD05485,20251004,PRD003,SUP003,WH001,East,201,213,813.66,163545.66,11,7,0,94.37,0,0
ORD05486,20231219,PRD004,SUP004,WH003,West,485,428,509.2,246962.0,10,19,1,86.68,0,0
ORD05487,20240607,PRD010,SUP008,WH002,East,363,323,127.14,46151.82,1,11,1,87.62,1,0
ORD05488,20250807,PRD004,SUP005,WH003,South,40,39,509.2,20368.0,13,14,1,97.44,0,0
ORD05489,20250125,PRD022,SUP001,WH004,South,366,368,267.44,97883.04,9,10,1,99.46,0,0
ORD05490,20231011,PRD031,SUP005,WH006,South,28,31,187.65,5254.2,22,18,0,90.32,0,0
ORD05491,20230409,PRD009,SUP008,WH002,North,489,502,411.6,201272.4,8,16,1,97.41,0,0
ORD05492,20230716,PRD022,SUP004,WH005,West,294,330,267.44,78627.36,13,16,1,89.09,0,0
ORD05493,20240426,PRD001,SUP002,WH005,West,82,75,769.12,63067.84,24,5,0,90.67,0,0
ORD05494,20250527,PRD005,SUP003,WH002,South,400,412,283.03,113212.0,8,9,1,97.09,1,0
ORD05495,20240906,PRD009,SUP009,WH004,International,451,472,411.6,185631.6,24,8,0,95.55,0,0
ORD05496,20240909,PRD005,SUP007,WH006,West,85,91,283.03,24057.55,17,7,0,93.41,0,0
ORD05497,20240103,PRD006,SUP003,WH001,East,197,226,242.61,47794.17,1,18,1,87.17,0,0
ORD05498,20240723,PRD019,SUP005,WH006,West,188,186,429.55,80755.4,23,13,0,98.92,0,0
ORD05499,20240812,PRD008,SUP003,WH003,West,488,469,911.77,444943.76,12,3,0,95.95,0,0
ORD05500,20251201,PRD010,SUP010,WH006,East,347,384,127.14,44117.58,12,12,1,90.36,0,0
ORD05501,20240226,PRD011,SUP004,WH006,South,485,438,1017.76,493613.6,11,19,1,89.27,0,0
ORD05502,20250415,PRD032,SUP008,WH003,South,315,271,717.71,226078.65,24,9,0,83.76,0,0
ORD05503,20240628,PRD013,SUP003,WH001,East,414,407,99.17,41056.38,11,5,0,98.28,0,0
ORD05504,20230312,PRD020,SUP003,WH001,West,146,135,732.91,107004.86,16,7,0,91.85,0,0
ORD05505,20250206,PRD004,SUP008,WH005,West,171,166,509.2,87073.2,5,14,1,96.99,0,0
ORD05506,20231103,PRD011,SUP010,WH001,South,299,343,1017.76,304310.24,24,12,0,87.17,0,0
ORD05507,20240112,PRD012,SUP010,WH002,North,56,53,877.03,49113.68,9,5,0,94.34,0,0
ORD05508,20241016,PRD005,SUP007,WH005,South,33,35,283.03,9339.99,23,18,0,94.29,0,0
ORD05509,20241108,PRD030,SUP007,WH004,East,345,319,594.75,205188.75,10,8,0,91.85,0,0
ORD05510,20240203,PRD010,SUP010,WH005,North,293,276,127.14,37252.02,11,18,1,93.84,0,0
ORD05511,20230809,PRD031,SUP002,WH006,North,183,169,187.65,34339.95,3,10,1,91.72,0,0
ORD05512,20230701,PRD025,SUP007,WH006,East,316,323,1052.26,332514.16,21,11,0,97.83,0,1
ORD05513,20231103,PRD029,SUP010,WH005,International,376,345,482.28,181337.28,11,15,1,91.01,0,0
ORD05514,20240605,PRD024,SUP010,WH003,South,492,524,484.39,238319.88,8,4,0,93.89,1,0
ORD05515,20251010,PRD007,SUP003,WH001,West,271,286,541.8,146827.8,1,11,1,94.76,0,0
ORD05516,20230104,PRD021,SUP007,WH006,South,239,233,200.27,47864.53,17,15,0,97.42,0,0
ORD05517,20250512,PRD009,SUP004,WH006,East,200,172,411.6,82320.0,16,16,1,83.72,1,0
ORD05518,20250427,PRD009,SUP008,WH002,West,127,109,411.6,52273.2,16,15,0,83.49,0,0
ORD05519,20250314,PRD010,SUP008,WH001,International,62,63,127.14,7882.68,3,18,1,98.41,0,0
ORD05520,20230803,PRD010,SUP006,WH006,East,201,221,127.14,25555.14,15,18,1,90.95,0,0
ORD05521,20250829,PRD002,SUP003,WH003,South,445,458,297.65,132454.25,2,4,1,97.16,0,0
ORD05522,20230411,PRD004,SUP006,WH006,North,69,68,509.2,35134.8,21,3,0,98.53,0,0
ORD05523,20250820,PRD008,SUP006,WH001,East,434,484,911.77,395708.18,11,12,1,89.67,0,0
ORD05524,20240726,PRD032,SUP003,WH002,East,20,18,717.71,14354.2,9,16,1,88.89,0,0
ORD05525,20241019,PRD029,SUP004,WH001,South,269,258,482.28,129733.32,24,19,0,95.74,1,0
ORD05526,20250727,PRD014,SUP002,WH003,International,279,284,744.13,207612.27,5,9,1,98.24,0,0
ORD05527,20251222,PRD017,SUP001,WH002,South,150,141,1040.45,156067.5,3,19,1,93.62,0,0
ORD05528,20230814,PRD013,SUP002,WH001,South,152,175,99.17,15073.84,22,6,0,86.86,0,0
ORD05529,20230415,PRD031,SUP007,WH003,International,122,120,187.65,22893.3,8,14,1,98.33,0,0
ORD05530,20250210,PRD021,SUP010,WH003,International,273,236,200.27,54673.71,6,10,1,84.32,0,0
ORD05531,20240304,PRD024,SUP005,WH005,East,353,319,484.39,170989.67,7,4,0,89.34,0,0
ORD05532,20240309,PRD018,SUP009,WH006,North,20,20,764.64,15292.8,12,16,1,100.0,0,0
ORD05533,20251117,PRD018,SUP003,WH002,South,377,383,764.64,288269.28,23,19,0,98.43,0,0
ORD05534,20241112,PRD013,SUP002,WH002,North,108,124,99.17,10710.36,7,19,1,87.1,0,0
ORD05535,20240810,PRD032,SUP004,WH006,International,482,496,717.71,345936.22,9,10,1,97.18,0,0
ORD05536,20251228,PRD032,SUP002,WH001,International,32,34,717.71,22966.72,9,8,0,94.12,0,0
ORD05537,20250515,PRD008,SUP007,WH005,South,248,227,911.77,226118.96,1,12,1,90.75,0,0
ORD05538,20250115,PRD026,SUP010,WH002,East,118,104,477.78,56378.04,3,9,1,86.54,1,1
ORD05539,20250513,PRD032,SUP006,WH003,South,272,280,717.71,195217.12,5,4,0,97.14,0,0
ORD05540,20240103,PRD012,SUP008,WH002,East,334,371,877.03,292928.02,11,17,1,90.03,0,0
ORD05541,20230908,PRD025,SUP005,WH005,West,169,173,1052.26,177831.94,4,7,1,97.69,1,0
ORD05542,20250508,PRD023,SUP002,WH006,East,229,225,278.71,63824.59,12,5,0,98.22,0,0
ORD05543,20250505,PRD024,SUP004,WH004,South,181,185,484.39,87674.59,1,11,1,97.84,0,0
ORD05544,20240714,PRD021,SUP001,WH006,South,396,392,200.27,79306.92,1,7,1,98.98,0,0
ORD05545,20231021,PRD001,SUP002,WH003,East,103,92,769.12,79219.36,13,8,0,88.04,0,0
ORD05546,20250707,PRD020,SUP004,WH002,North,131,140,732.91,96011.21,20,6,0,93.57,0,0
ORD05547,20240308,PRD031,SUP006,WH006,East,309,312,187.65,57983.85,5,6,1,99.04,0,0
ORD05548,20230228,PRD018,SUP004,WH003,West,206,200,764.64,157515.84,20,19,0,97.0,0,0
ORD05549,20250826,PRD003,SUP004,WH001,West,60,61,813.66,48819.6,2,17,1,98.36,0,0
ORD05550,20250415,PRD012,SUP010,WH003,North,326,301,877.03,285911.78,21,9,0,91.69,0,0
ORD05551,20230718,PRD019,SUP010,WH002,West,316,309,429.55,135737.8,19,13,0,97.73,0,0
ORD05552,20230803,PRD025,SUP002,WH001,South,426,442,1052.26,448262.76,7,5,0,96.38,1,0
ORD05553,20250616,PRD013,SUP009,WH001,North,29,27,99.17,2875.93,16,17,1,92.59,0,0
ORD05554,20240416,PRD031,SUP010,WH001,North,39,42,187.65,7318.35,4,19,1,92.86,0,0
ORD05555,20230904,PRD010,SUP008,WH004,North,386,388,127.14,49076.04,18,8,0,99.48,0,0
ORD05556,20240117,PRD015,SUP008,WH004,East,309,343,846.96,261710.64,11,7,0,90.09,0,0
ORD05557,20250917,PRD020,SUP005,WH001,East,479,529,732.91,351063.89,24,15,0,90.55,1,0
ORD05558,20250715,PRD002,SUP003,WH006,North,95,95,297.65,28276.75,16,19,1,100.0,0,0
ORD05559,20240713,PRD019,SUP006,WH006,West,239,217,429.55,102662.45,10,4,0,89.86,0,0
ORD05560,20251210,PRD003,SUP009,WH006,South,166,178,813.66,135067.56,2,12,1,93.26,0,0
ORD05561,20241119,PRD014,SUP008,WH002,South,414,404,744.13,308069.82,23,10,0,97.52,0,0
ORD05562,20240115,PRD007,SUP007,WH001,East,475,488,541.8,257355.0,24,10,0,97.34,0,0
ORD05563,20240418,PRD008,SUP008,WH006,International,190,168,911.77,173236.3,10,14,1,86.9,1,0
ORD05564,20241127,PRD029,SUP004,WH001,North,121,126,482.28,58355.88,3,7,1,96.03,0,0
ORD05565,20250629,PRD032,SUP006,WH003,International,148,142,717.71,106221.08,22,6,0,95.77,0,0
ORD05566,20250817,PRD011,SUP005,WH006,South,19,18,1017.76,19337.44,12,15,1,94.44,0,0
ORD05567,20240422,PRD029,SUP002,WH003,East,300,343,482.28,144684.0,20,6,0,87.46,0,0
ORD05568,20250930,PRD022,SUP008,WH003,East,419,411,267.44,112057.36,2,3,1,98.05,0,0
ORD05569,20250714,PRD020,SUP003,WH006,East,388,409,732.91,284369.08,8,13,1,94.87,0,0
ORD05570,20241207,PRD006,SUP005,WH005,East,379,394,242.61,91949.19,18,11,0,96.19,0,1
ORD05571,20250503,PRD029,SUP008,WH003,East,437,385,482.28,210756.36,9,19,1,86.49,0,0
ORD05572,20251013,PRD011,SUP009,WH006,North,247,265,1017.76,251386.72,11,13,1,93.21,0,0
ORD05573,20250123,PRD017,SUP009,WH003,International,141,134,1040.45,146703.45,24,12,0,94.78,0,0
ORD05574,20240517,PRD029,SUP005,WH002,South,339,369,482.28,163492.92,3,19,1,91.87,0,0
ORD05575,20250327,PRD010,SUP002,WH004,South,194,200,127.14,24665.16,8,5,0,97.0,0,0
ORD05576,20240810,PRD024,SUP007,WH004,East,304,287,484.39,147254.56,5,5,1,94.08,0,0
ORD05577,20241208,PRD017,SUP007,WH004,East,217,208,1040.45,225777.65,15,8,0,95.67,0,0
ORD05578,20251203,PRD031,SUP008,WH005,East,259,277,187.65,48601.35,10,8,0,93.5,1,0
ORD05579,20230726,PRD021,SUP008,WH001,West,434,441,200.27,86917.18,14,9,0,98.41,0,0
ORD05580,20230531,PRD002,SUP005,WH003,South,359,377,297.65,106856.35,5,3,0,95.23,0,0
ORD05581,20241029,PRD032,SUP001,WH002,East,332,298,717.71,238279.72,18,10,0,88.59,0,0
ORD05582,20240611,PRD031,SUP004,WH005,International,491,533,187.65,92136.15,12,18,1,92.12,0,0
ORD05583,20230614,PRD006,SUP004,WH004,West,98,93,242.61,23775.78,3,17,1,94.62,0,0
ORD05584,20250705,PRD025,SUP003,WH005,North,367,380,1052.26,386179.42,8,12,1,96.58,0,0
ORD05585,20251006,PRD005,SUP008,WH002,West,371,328,283.03,105004.13,14,14,1,86.89,1,0
ORD05586,20230206,PRD004,SUP003,WH006,West,45,43,509.2,22914.0,1,7,1,95.35,1,0
ORD05587,20231129,PRD030,SUP005,WH005,West,13,14,594.75,7731.75,4,5,1,92.86,0,0
ORD05588,20240207,PRD002,SUP002,WH004,International,243,227,297.65,72328.95,22,15,0,92.95,0,0
ORD05589,20240218,PRD012,SUP006,WH001,South,339,378,877.03,297313.17,8,5,0,89.68,0,0
ORD05590,20230214,PRD003,SUP006,WH004,East,278,291,813.66,226197.48,21,5,0,95.53,0,1
ORD05591,20230725,PRD006,SUP008,WH004,International,79,88,242.61,19166.19,13,18,1,89.77,0,0
ORD05592,20230303,PRD024,SUP008,WH004,International,16,15,484.39,7750.24,16,14,0,93.33,1,0
ORD05593,20240224,PRD014,SUP001,WH005,East,165,142,744.13,122781.45,16,19,1,83.8,0,0
ORD05594,20250517,PRD008,SUP005,WH002,West,452,462,911.77,412120.04,23,19,0,97.84,1,0
ORD05595,20250330,PRD021,SUP002,WH004,North,387,368,200.27,77504.49,24,19,0,94.84,0,0
ORD05596,20230119,PRD021,SUP010,WH006,West,302,297,200.27,60481.54,9,9,1,98.32,0,0
ORD05597,20231231,PRD026,SUP005,WH005,West,408,430,477.78,194934.24,19,16,0,94.88,0,0
ORD05598,20251027,PRD014,SUP010,WH002,South,295,313,744.13,219518.35,8,13,1,94.25,0,0
ORD05599,20240303,PRD029,SUP009,WH001,West,369,317,482.28,177961.32,19,18,0,83.6,0,0
ORD05600,20240802,PRD003,SUP004,WH004,North,83,90,813.66,67533.78,1,6,1,92.22,0,0
ORD05601,20240629,PRD016,SUP008,WH003,International,21,21,928.82,19505.22,13,10,0,100.0,0,0
ORD05602,20231121,PRD015,SUP001,WH005,West,346,352,846.96,293048.16,13,7,0,98.3,0,0
ORD05603,20230224,PRD007,SUP008,WH006,International,121,114,541.8,65557.8,4,5,1,93.86,0,0
ORD05604,20250216,PRD015,SUP006,WH001,South,39,38,846.96,33031.44,23,5,0,97.37,0,0
ORD05605,20250918,PRD013,SUP008,WH001,North,394,419,99.17,39072.98,10,19,1,94.03,0,0
ORD05606,20230211,PRD006,SUP006,WH001,East,45,49,242.61,10917.45,23,8,0,91.84,0,0
ORD05607,20230819,PRD015,SUP003,WH005,East,497,480,846.96,420939.12,11,12,1,96.46,1,0
ORD05608,20240328,PRD017,SUP008,WH002,South,388,410,1040.45,403694.6,14,11,0,94.63,0,0
ORD05609,20240129,PRD004,SUP005,WH003,North,353,327,509.2,179747.6,5,8,1,92.05,0,0
ORD05610,20241121,PRD022,SUP010,WH006,International,239,263,267.44,63918.16,13,4,0,90.87,1,0
ORD05611,20240127,PRD032,SUP005,WH002,South,286,295,717.71,205265.06,15,5,0,96.95,0,0
ORD05612,20240826,PRD027,SUP007,WH004,West,115,124,171.86,19763.9,17,13,0,92.74,0,0
ORD05613,20250530,PRD022,SUP006,WH003,International,297,295,267.44,79429.68,16,17,1,99.32,0,0
ORD05614,20230326,PRD027,SUP009,WH002,West,259,238,171.86,44511.74,1,16,1,91.18,1,0
ORD05615,20251119,PRD014,SUP007,WH004,West,72,70,744.13,53577.36,12,15,1,97.14,0,0
ORD05616,20230218,PRD015,SUP003,WH003,International,475,458,846.96,402306.0,20,19,0,96.29,0,0
ORD05617,20230310,PRD028,SUP005,WH005,West,406,386,897.68,364458.08,19,13,0,94.82,0,0
ORD05618,20251217,PRD012,SUP009,WH006,East,430,393,877.03,377122.9,21,8,0,90.59,0,0
ORD05619,20241127,PRD019,SUP010,WH006,International,53,57,429.55,22766.15,23,4,0,92.98,1,1
ORD05620,20240423,PRD022,SUP002,WH004,South,158,138,267.44,42255.52,7,3,0,85.51,0,0
ORD05621,20250330,PRD028,SUP001,WH002,East,411,459,897.68,368946.48,5,6,1,89.54,0,0
ORD05622,20230527,PRD010,SUP008,WH003,South,497,449,127.14,63188.58,8,11,1,89.31,0,0
ORD05623,20251012,PRD006,SUP008,WH004,North,55,63,242.61,13343.55,21,13,0,87.3,0,0
ORD05624,20240831,PRD028,SUP002,WH004,South,184,211,897.68,165173.12,4,8,1,87.2,0,0
ORD05625,20240321,PRD025,SUP008,WH005,International,163,158,1052.26,171518.38,14,18,1,96.84,0,0
ORD05626,20230809,PRD009,SUP005,WH004,South,270,310,411.6,111132.0,6,12,1,87.1,0,0
ORD05627,20230405,PRD002,SUP002,WH003,North,142,158,297.65,42266.3,19,5,0,89.87,0,0
ORD05628,20230919,PRD004,SUP007,WH001,West,296,259,509.2,150723.2,4,12,1,85.71,0,0
ORD05629,20250615,PRD009,SUP007,WH003,International,165,187,411.6,67914.0,24,14,0,88.24,0,0
ORD05630,20251230,PRD015,SUP003,WH003,East,342,295,846.96,289660.32,10,3,0,84.07,0,0
ORD05631,20230807,PRD030,SUP001,WH005,East,250,226,594.75,148687.5,19,12,0,89.38,0,0
ORD05632,20230402,PRD013,SUP004,WH005,South,340,349,99.17,33717.8,10,12,1,97.42,0,0
ORD05633,20230507,PRD020,SUP002,WH006,East,136,119,732.91,99675.76,13,6,0,85.71,0,0
ORD05634,20230321,PRD008,SUP004,WH006,North,202,182,911.77,184177.54,3,11,1,89.01,0,0
ORD05635,20250909,PRD026,SUP008,WH004,East,481,546,477.78,229812.18,22,11,0,88.1,0,0
ORD05636,20250704,PRD028,SUP002,WH006,South,278,319,897.68,249555.04,8,14,1,87.15,0,0
ORD05637,20240430,PRD019,SUP001,WH005,East,131,143,429.55,56271.05,10,13,1,91.61,0,0
ORD05638,20241124,PRD019,SUP003,WH004,West,155,156,429.55,66580.25,2,8,1,99.36,0,0
ORD05639,20230125,PRD025,SUP010,WH001,West,161,180,1052.26,169413.86,1,9,1,89.44,0,0
ORD05640,20230605,PRD016,SUP007,WH002,East,166,147,928.82,154184.12,10,11,1,87.07,0,0
ORD05641,20240923,PRD011,SUP006,WH005,International,165,187,1017.76,167930.4,13,13,1,88.24,0,0
ORD05642,20251216,PRD010,SUP006,WH005,East,111,106,127.14,14112.54,1,19,1,95.28,0,0
ORD05643,20230119,PRD008,SUP007,WH001,West,438,485,911.77,399355.26,23,13,0,90.31,0,0
ORD05644,20230825,PRD001,SUP008,WH005,West,382,401,769.12,293803.84,2,11,1,95.26,0,0
ORD05645,20231004,PRD010,SUP003,WH006,North,479,545,127.14,60900.06,10,19,1,87.89,0,0
ORD05646,20250114,PRD030,SUP003,WH006,South,349,387,594.75,207567.75,4,18,1,90.18,0,0
ORD05647,20240705,PRD018,SUP010,WH006,North,261,291,764.64,199571.04,7,16,1,89.69,1,0
ORD05648,20240930,PRD003,SUP008,WH001,International,276,287,813.66,224570.16,5,3,0,96.17,0,0
ORD05649,20230825,PRD030,SUP007,WH004,South,316,348,594.75,187941.0,21,4,0,90.8,0,0
ORD05650,20250924,PRD011,SUP010,WH005,East,68,73,1017.76,69207.68,16,13,0,93.15,0,0
ORD05651,20230224,PRD018,SUP005,WH005,East,349,314,764.64,266859.36,7,9,1,88.85,1,0
ORD05652,20241114,PRD003,SUP004,WH006,International,114,119,813.66,92757.24,9,12,1,95.8,0,0
ORD05653,20230419,PRD008,SUP006,WH004,West,278,249,911.77,253472.06,20,14,0,88.35,0,0
ORD05654,20240108,PRD027,SUP009,WH005,East,56,62,171.86,9624.16,9,13,1,90.32,0,0
ORD05655,20250830,PRD027,SUP006,WH003,North,97,84,171.86,16670.42,11,4,0,84.52,0,0
ORD05656,20230720,PRD028,SUP008,WH001,West,180,206,897.68,161582.4,24,16,0,87.38,0,0
ORD05657,20250428,PRD014,SUP001,WH002,East,161,156,744.13,119804.93,17,11,0,96.79,0,0
ORD05658,20240523,PRD032,SUP006,WH003,West,185,167,717.71,132776.35,11,14,1,89.22,0,0
ORD05659,20231002,PRD006,SUP002,WH002,South,328,371,242.61,79576.08,9,12,1,88.41,0,0
ORD05660,20230730,PRD015,SUP003,WH003,East,154,133,846.96,130431.84,19,4,0,84.21,0,0
ORD05661,20240518,PRD014,SUP006,WH003,East,334,331,744.13,248539.42,8,14,1,99.09,0,0
ORD05662,20241203,PRD007,SUP002,WH003,West,319,345,541.8,172834.2,5,5,1,92.46,0,0
ORD05663,20230211,PRD010,SUP004,WH001,South,231,218,127.14,29369.34,6,15,1,94.04,0,0
ORD05664,20231111,PRD015,SUP006,WH002,North,407,411,846.96,344712.72,19,15,0,99.03,0,0
ORD05665,20250226,PRD031,SUP005,WH004,South,24,25,187.65,4503.6,11,18,1,96.0,0,0
ORD05666,20231125,PRD029,SUP006,WH004,North,466,529,482.28,224742.48,23,3,0,88.09,0,0
ORD05667,20251106,PRD010,SUP006,WH006,International,471,415,127.14,59882.94,2,10,1,86.51,0,0
ORD05668,20231010,PRD022,SUP008,WH005,South,147,132,267.44,39313.68,3,15,1,88.64,0,0
ORD05669,20250731,PRD017,SUP009,WH001,North,259,260,1040.45,269476.55,2,9,1,99.62,0,0
ORD05670,20230915,PRD027,SUP005,WH006,West,159,155,171.86,27325.74,13,4,0,97.42,0,0
ORD05671,20240728,PRD019,SUP006,WH006,North,360,350,429.55,154638.0,11,15,1,97.14,0,0
ORD05672,20240727,PRD029,SUP006,WH001,International,278,261,482.28,134073.84,11,14,1,93.49,0,0
ORD05673,20240903,PRD017,SUP006,WH001,North,90,92,1040.45,93640.5,13,19,1,97.83,0,0
ORD05674,20251108,PRD012,SUP002,WH003,South,74,83,877.03,64900.22,19,11,0,89.16,0,0
ORD05675,20250416,PRD015,SUP004,WH001,North,151,136,846.96,127890.96,24,12,0,88.97,0,0
ORD05676,20240227,PRD032,SUP001,WH004,South,309,283,717.71,221772.39,22,5,0,90.81,0,0
ORD05677,20250127,PRD026,SUP001,WH001,International,432,454,477.78,206400.96,13,13,1,95.15,1,0
ORD05678,20250201,PRD012,SUP001,WH003,North,428,371,877.03,375368.84,1,14,1,84.64,1,0
ORD05679,20240228,PRD025,SUP007,WH002,North,256,269,1052.26,269378.56,13,9,0,95.17,0,0
ORD05680,20240304,PRD029,SUP001,WH006,International,382,361,482.28,184230.96,6,12,1,94.18,0,0
ORD05681,20230723,PRD009,SUP006,WH001,North,202,193,411.6,83143.2,8,12,1,95.34,0,1
ORD05682,20230715,PRD005,SUP002,WH006,South,292,284,283.03,82644.76,19,12,0,97.18,1,0
ORD05683,20241228,PRD004,SUP006,WH002,East,263,251,509.2,133919.6,23,6,0,95.22,0,0
ORD05684,20231012,PRD012,SUP006,WH005,East,182,201,877.03,159619.46,14,12,0,90.55,0,0
ORD05685,20230715,PRD016,SUP003,WH003,South,322,365,928.82,299080.04,6,12,1,88.22,0,1
ORD05686,20231103,PRD009,SUP008,WH006,North,287,291,411.6,118129.2,17,6,0,98.63,0,0
ORD05687,20230114,PRD025,SUP004,WH001,South,299,306,1052.26,314625.74,2,9,1,97.71,1,0
ORD05688,20251216,PRD031,SUP007,WH005,International,402,350,187.65,75435.3,16,5,0,85.14,0,0
ORD05689,20241223,PRD003,SUP004,WH005,South,315,335,813.66,256302.9,5,17,1,94.03,0,0
ORD05690,20250218,PRD021,SUP001,WH002,East,319,327,200.27,63886.13,23,7,0,97.55,0,0
ORD05691,20240612,PRD003,SUP006,WH006,West,195,169,813.66,158663.7,20,11,0,84.62,0,0
